#gap_opening=-7
#gap_extension=-3
#fasta1,fasta2,score,norm_score
sequences/prot-0098.fa,sequences/prot-0102.fa,43.356101989746094,1.0082814416220023
sequences/prot-0065.fa,sequences/prot-0069.fa,40.00617218017578,0.4820020744599492
sequences/prot-0166.fa,sequences/prot-0177.fa,40.44855880737305,0.41699545162240254
sequences/prot-0170.fa,sequences/prot-0173.fa,43.90821075439453,0.48786900838216146
sequences/prot-0031.fa,sequences/prot-0034.fa,42.30866622924805,0.39913836065328345
sequences/prot-0047.fa,sequences/prot-0050.fa,45.4940185546875,0.375983624418905
sequences/prot-0175.fa,sequences/prot-0178.fa,42.83432388305664,0.4707068558577653
sequences/prot-0187.fa,sequences/prot-0190.fa,41.43052673339844,0.4143052673339844
sequences/prot-0004.fa,sequences/prot-0008.fa,44.610107421875,0.31415568606954225
sequences/prot-0240.fa,sequences/prot-0242.fa,36.95962905883789,0.35883135008580475
sequences/prot-0077.fa,sequences/prot-0082.fa,46.43918991088867,0.3137783102087072
sequences/prot-0326.fa,sequences/prot-0327.fa,41.51628494262695,0.4193564135618884
sequences/prot-0298.fa,sequences/prot-0300.fa,39.519134521484375,0.30167278260675096
sequences/prot-0357.fa,sequences/prot-0360.fa,46.572113037109375,0.3125645170275797
sequences/prot-0354.fa,sequences/prot-0355.fa,41.97785186767578,0.23987343924386162
sequences/prot-0271.fa,sequences/prot-0275.fa,41.303443908691406,0.22819582269995253
sequences/prot-0369.fa,sequences/prot-0370.fa,43.482154846191406,0.17462712789635104
sequences/prot-0465.fa,sequences/prot-0466.fa,43.40876388549805,0.24115979936387805
sequences/prot-0484.fa,sequences/prot-0485.fa,44.370262145996094,0.5688495146922576
sequences/prot-0459.fa,sequences/prot-0461.fa,48.066436767578125,0.24523692228356186
sequences/prot-0410.fa,sequences/prot-0412.fa,39.62127685546875,0.15976321312689012
sequences/prot-0507.fa,sequences/prot-0509.fa,40.79062271118164,0.2581684981720357
sequences/prot-0384.fa,sequences/prot-0392.fa,49.85693359375,0.16134929965614886
sequences/prot-0580.fa,sequences/prot-0615.fa,42.70216369628906,0.2944976806640625
sequences/prot-0582.fa,sequences/prot-0586.fa,49.540061950683594,0.381077399620643
sequences/prot-0380.fa,sequences/prot-0384.fa,66.23255920410156,0.2069767475128174
sequences/prot-0570.fa,sequences/prot-0572.fa,48.802635192871094,0.23462805381188026
sequences/prot-0583.fa,sequences/prot-0598.fa,40.04177474975586,0.2669451649983724
sequences/prot-0124.fa,sequences/prot-0125.fa,56.883113861083984,0.19414032034499654
sequences/prot-0584.fa,sequences/prot-0611.fa,40.076568603515625,0.21431320108831886
sequences/prot-0586.fa,sequences/prot-0590.fa,41.729061126708984,0.3209927778977614
sequences/prot-0590.fa,sequences/prot-0610.fa,44.21513748168945,0.38447945636251696
sequences/prot-0533.fa,sequences/prot-0534.fa,42.82489776611328,0.13466948983054491
sequences/prot-0594.fa,sequences/prot-0596.fa,42.01356506347656,0.25775193290476417
sequences/prot-0587.fa,sequences/prot-0606.fa,47.0767822265625,0.2389684376982868
sequences/prot-0597.fa,sequences/prot-0621.fa,40.30141067504883,0.33306950971114735
sequences/prot-0595.fa,sequences/prot-0620.fa,38.47980499267578,0.22371979646904525
sequences/prot-0600.fa,sequences/prot-0605.fa,45.14338684082031,0.35828084794301834
sequences/prot-0602.fa,sequences/prot-0616.fa,40.87105941772461,0.34932529416858643
sequences/prot-0605.fa,sequences/prot-0615.fa,42.5247802734375,0.33749825613839285
sequences/prot-0614.fa,sequences/prot-0616.fa,40.1127815246582,0.3133811056613922
sequences/prot-0829.fa,sequences/prot-0832.fa,43.119781494140625,1.0266614641462053
sequences/prot-0589.fa,sequences/prot-0591.fa,43.54287338256836,0.18450370077359474
sequences/prot-0860.fa,sequences/prot-0862.fa,42.15504837036133,0.9580692811445757
sequences/prot-0592.fa,sequences/prot-0601.fa,42.06079864501953,0.17452613545651258
sequences/prot-0659.fa,sequences/prot-0661.fa,40.20166015625,0.31164077640503873
sequences/prot-0776.fa,sequences/prot-0779.fa,41.5294189453125,0.26621422400841344
sequences/prot-0609.fa,sequences/prot-0611.fa,46.57323455810547,0.2490547302572485
sequences/prot-0361.fa,sequences/prot-0364.fa,57.59095764160156,0.18698362870649857
sequences/prot-0735.fa,sequences/prot-0736.fa,39.46290588378906,0.1268903726166851
