#gap_opening=-7
#gap_extension=-3
#fasta1,fasta2,score,norm_score
sequences/prot-0056.fa,sequences/prot-0826.fa,143.0,2.803921568627451
sequences/prot-0093.fa,sequences/prot-0091.fa,151.0,2.3230769230769233
sequences/prot-0148.fa,sequences/prot-0369.fa,113.0,3.6451612903225805
sequences/prot-0186.fa,sequences/prot-0014.fa,102.0,2.55
sequences/prot-0035.fa,sequences/prot-0071.fa,242.0,3.025
sequences/prot-0018.fa,sequences/prot-0198.fa,242.0,2.813953488372093
sequences/prot-0228.fa,sequences/prot-0121.fa,125.0,2.6595744680851063
sequences/prot-0166.fa,sequences/prot-0839.fa,211.0,2.670886075949367
sequences/prot-0110.fa,sequences/prot-0613.fa,260.0,2.6530612244897958
sequences/prot-0244.fa,sequences/prot-0817.fa,256.0,2.6122448979591835
sequences/prot-0326.fa,sequences/prot-0712.fa,272.0,2.7474747474747474
sequences/prot-0346.fa,sequences/prot-0063.fa,160.0,3.1372549019607843
sequences/prot-0363.fa,sequences/prot-0345.fa,83.0,4.15
sequences/prot-0305.fa,sequences/prot-0785.fa,354.0,2.925619834710744
sequences/prot-0131.fa,sequences/prot-0547.fa,428.0,2.8533333333333335
sequences/prot-0075.fa,sequences/prot-0561.fa,439.0,2.9072847682119205
sequences/prot-0286.fa,sequences/prot-0641.fa,311.0,3.0792079207920793
sequences/prot-0431.fa,sequences/prot-0093.fa,252.0,2.8
sequences/prot-0262.fa,sequences/prot-0540.fa,446.0,2.6867469879518073
sequences/prot-0206.fa,sequences/prot-0313.fa,463.0,3.0866666666666664
sequences/prot-0414.fa,sequences/prot-0903.fa,208.0,2.810810810810811
sequences/prot-0486.fa,sequences/prot-0314.fa,230.0,2.911392405063291
sequences/prot-0446.fa,sequences/prot-0424.fa,448.0,2.56
sequences/prot-0552.fa,sequences/prot-0460.fa,256.0,2.942528735632184
sequences/prot-0503.fa,sequences/prot-0454.fa,404.0,2.606451612903226
sequences/prot-0380.fa,sequences/prot-0553.fa,578.0,3.042105263157895
sequences/prot-0397.fa,sequences/prot-0470.fa,640.0,2.633744855967078
sequences/prot-0469.fa,sequences/prot-0609.fa,539.0,2.4389140271493215
sequences/prot-0595.fa,sequences/prot-0503.fa,383.0,2.470967741935484
sequences/prot-0682.fa,sequences/prot-0873.fa,95.0,2.638888888888889
sequences/prot-0648.fa,sequences/prot-0022.fa,187.0,2.5616438356164384
sequences/prot-0520.fa,sequences/prot-0088.fa,410.0,3.1297709923664123
sequences/prot-0665.fa,sequences/prot-0100.fa,213.0,3.1323529411764706
sequences/prot-0750.fa,sequences/prot-0875.fa,120.0,3.2432432432432434
sequences/prot-0734.fa,sequences/prot-0108.fa,186.0,2.735294117647059
sequences/prot-0536.fa,sequences/prot-0452.fa,657.0,2.9070796460176993
sequences/prot-0616.fa,sequences/prot-0819.fa,377.0,2.9453125
sequences/prot-0699.fa,sequences/prot-0760.fa,271.0,2.221311475409836
sequences/prot-0843.fa,sequences/prot-0026.fa,133.0,2.216666666666667
sequences/prot-0772.fa,sequences/prot-0886.fa,141.0,3.0
sequences/prot-0716.fa,sequences/prot-0710.fa,253.0,2.3
sequences/prot-0631.fa,sequences/prot-0386.fa,277.0,2.797979797979798
sequences/prot-0878.fa,sequences/prot-0524.fa,90.0,3.4615384615384617
sequences/prot-0900.fa,sequences/prot-0264.fa,104.0,2.5365853658536586
sequences/prot-0860.fa,sequences/prot-0510.fa,165.0,2.75
sequences/prot-0571.fa,sequences/prot-0711.fa,661.0,2.7656903765690375
sequences/prot-0805.fa,sequences/prot-0261.fa,349.0,2.748031496062992
sequences/prot-0915.fa,sequences/prot-0407.fa,239.0,2.597826086956522
sequences/prot-0791.fa,sequences/prot-0245.fa,405.0,2.9562043795620436
sequences/prot-0821.fa,sequences/prot-0591.fa,650.0,2.7542372881355934
