#gap_opening=-7
#gap_extension=-3
#fasta1,fasta2,score,norm_score
sequences/prot-0098.fa,sequences/prot-0102.fa,38.0,0.8837209302325582
sequences/prot-0065.fa,sequences/prot-0069.fa,98.0,1.180722891566265
sequences/prot-0166.fa,sequences/prot-0177.fa,40.0,0.41237113402061853
sequences/prot-0031.fa,sequences/prot-0034.fa,79.0,0.7452830188679245
sequences/prot-0170.fa,sequences/prot-0173.fa,48.0,0.5333333333333333
sequences/prot-0047.fa,sequences/prot-0050.fa,61.0,0.5041322314049587
sequences/prot-0175.fa,sequences/prot-0178.fa,50.0,0.5494505494505495
sequences/prot-0187.fa,sequences/prot-0190.fa,70.0,0.7
sequences/prot-0004.fa,sequences/prot-0008.fa,64.0,0.4507042253521127
sequences/prot-0240.fa,sequences/prot-0242.fa,56.0,0.5436893203883495
sequences/prot-0077.fa,sequences/prot-0082.fa,114.0,0.7702702702702703
sequences/prot-0326.fa,sequences/prot-0327.fa,145.0,1.4646464646464648
sequences/prot-0298.fa,sequences/prot-0300.fa,76.0,0.5801526717557252
sequences/prot-0357.fa,sequences/prot-0360.fa,59.0,0.3959731543624161
sequences/prot-0354.fa,sequences/prot-0355.fa,61.0,0.3485714285714286
sequences/prot-0271.fa,sequences/prot-0275.fa,108.0,0.5966850828729282
sequences/prot-0369.fa,sequences/prot-0370.fa,80.0,0.321285140562249
sequences/prot-0484.fa,sequences/prot-0485.fa,117.0,1.5
sequences/prot-0465.fa,sequences/prot-0466.fa,104.0,0.5777777777777777
sequences/prot-0459.fa,sequences/prot-0461.fa,72.0,0.3673469387755102
sequences/prot-0410.fa,sequences/prot-0412.fa,83.0,0.3346774193548387
sequences/prot-0507.fa,sequences/prot-0509.fa,52.0,0.3291139240506329
sequences/prot-0384.fa,sequences/prot-0392.fa,97.0,0.313915857605178
sequences/prot-0580.fa,sequences/prot-0615.fa,58.0,0.4
sequences/prot-0582.fa,sequences/prot-0586.fa,56.0,0.4307692307692308
sequences/prot-0380.fa,sequences/prot-0384.fa,98.0,0.30625
sequences/prot-0583.fa,sequences/prot-0598.fa,80.0,0.5333333333333333
sequences/prot-0570.fa,sequences/prot-0572.fa,78.0,0.375
sequences/prot-0124.fa,sequences/prot-0125.fa,103.0,0.3515358361774744
sequences/prot-0584.fa,sequences/prot-0611.fa,80.0,0.42780748663101603
sequences/prot-0586.fa,sequences/prot-0590.fa,90.0,0.6923076923076923
sequences/prot-0590.fa,sequences/prot-0610.fa,58.0,0.5043478260869565
sequences/prot-0533.fa,sequences/prot-0534.fa,113.0,0.3553459119496855
sequences/prot-0594.fa,sequences/prot-0596.fa,61.0,0.37423312883435583
sequences/prot-0597.fa,sequences/prot-0621.fa,40.0,0.3305785123966942
sequences/prot-0595.fa,sequences/prot-0620.fa,62.0,0.36046511627906974
sequences/prot-0600.fa,sequences/prot-0605.fa,49.0,0.3888888888888889
sequences/prot-0587.fa,sequences/prot-0606.fa,72.0,0.36548223350253806
sequences/prot-0602.fa,sequences/prot-0616.fa,50.0,0.42735042735042733
sequences/prot-0605.fa,sequences/prot-0615.fa,47.0,0.373015873015873
sequences/prot-0614.fa,sequences/prot-0616.fa,179.0,1.3984375
sequences/prot-0589.fa,sequences/prot-0591.fa,87.0,0.3686440677966102
sequences/prot-0829.fa,sequences/prot-0832.fa,90.0,2.142857142857143
sequences/prot-0659.fa,sequences/prot-0661.fa,66.0,0.5116279069767442
sequences/prot-0860.fa,sequences/prot-0862.fa,78.0,1.7727272727272727
sequences/prot-0592.fa,sequences/prot-0601.fa,71.0,0.2946058091286307
sequences/prot-0609.fa,sequences/prot-0611.fa,126.0,0.6737967914438503
sequences/prot-0776.fa,sequences/prot-0779.fa,379.0,2.4294871794871793
sequences/prot-0361.fa,sequences/prot-0364.fa,123.0,0.39935064935064934
sequences/prot-0735.fa,sequences/prot-0736.fa,92.0,0.2958199356913183
