#gap_opening=-7
#gap_extension=-3
#fasta1,fasta2,score,norm_score
sequences/prot-0056.fa,sequences/prot-0826.fa,31.0,0.6078431372549019
sequences/prot-0093.fa,sequences/prot-0091.fa,49.0,0.7538461538461538
sequences/prot-0148.fa,sequences/prot-0369.fa,28.0,0.9032258064516129
sequences/prot-0035.fa,sequences/prot-0071.fa,33.0,0.4125
sequences/prot-0186.fa,sequences/prot-0014.fa,15.0,0.375
sequences/prot-0018.fa,sequences/prot-0198.fa,42.0,0.4883720930232558
sequences/prot-0228.fa,sequences/prot-0121.fa,27.0,0.574468085106383
sequences/prot-0166.fa,sequences/prot-0839.fa,33.0,0.4177215189873418
sequences/prot-0110.fa,sequences/prot-0613.fa,32.0,0.32653061224489793
sequences/prot-0244.fa,sequences/prot-0817.fa,28.0,0.2857142857142857
sequences/prot-0326.fa,sequences/prot-0712.fa,40.0,0.40404040404040403
sequences/prot-0346.fa,sequences/prot-0063.fa,36.0,0.7058823529411765
sequences/prot-0363.fa,sequences/prot-0345.fa,26.0,1.3
sequences/prot-0305.fa,sequences/prot-0785.fa,44.0,0.36363636363636365
sequences/prot-0075.fa,sequences/prot-0561.fa,64.0,0.423841059602649
sequences/prot-0131.fa,sequences/prot-0547.fa,72.0,0.48
sequences/prot-0286.fa,sequences/prot-0641.fa,49.0,0.48514851485148514
sequences/prot-0431.fa,sequences/prot-0093.fa,31.0,0.34444444444444444
sequences/prot-0262.fa,sequences/prot-0540.fa,61.0,0.3674698795180723
sequences/prot-0206.fa,sequences/prot-0313.fa,65.0,0.43333333333333335
sequences/prot-0486.fa,sequences/prot-0314.fa,42.0,0.5316455696202531
sequences/prot-0414.fa,sequences/prot-0903.fa,39.0,0.527027027027027
sequences/prot-0552.fa,sequences/prot-0460.fa,49.0,0.5632183908045977
sequences/prot-0446.fa,sequences/prot-0424.fa,70.0,0.4
sequences/prot-0503.fa,sequences/prot-0454.fa,56.0,0.36129032258064514
sequences/prot-0380.fa,sequences/prot-0553.fa,55.0,0.2894736842105263
sequences/prot-0469.fa,sequences/prot-0609.fa,61.0,0.27601809954751133
sequences/prot-0397.fa,sequences/prot-0470.fa,66.0,0.2716049382716049
sequences/prot-0595.fa,sequences/prot-0503.fa,54.0,0.34838709677419355
sequences/prot-0520.fa,sequences/prot-0088.fa,62.0,0.4732824427480916
sequences/prot-0682.fa,sequences/prot-0873.fa,34.0,0.9444444444444444
sequences/prot-0648.fa,sequences/prot-0022.fa,41.0,0.5616438356164384
sequences/prot-0665.fa,sequences/prot-0100.fa,65.0,0.9558823529411765
sequences/prot-0750.fa,sequences/prot-0875.fa,28.0,0.7567567567567568
sequences/prot-0616.fa,sequences/prot-0819.fa,40.0,0.3125
sequences/prot-0536.fa,sequences/prot-0452.fa,69.0,0.3053097345132743
sequences/prot-0734.fa,sequences/prot-0108.fa,29.0,0.4264705882352941
sequences/prot-0699.fa,sequences/prot-0760.fa,48.0,0.39344262295081966
sequences/prot-0716.fa,sequences/prot-0710.fa,42.0,0.38181818181818183
sequences/prot-0631.fa,sequences/prot-0386.fa,45.0,0.45454545454545453
sequences/prot-0843.fa,sequences/prot-0026.fa,30.0,0.5
sequences/prot-0772.fa,sequences/prot-0886.fa,27.0,0.574468085106383
sequences/prot-0878.fa,sequences/prot-0524.fa,22.0,0.8461538461538461
sequences/prot-0900.fa,sequences/prot-0264.fa,37.0,0.9024390243902439
sequences/prot-0860.fa,sequences/prot-0510.fa,27.0,0.45
sequences/prot-0805.fa,sequences/prot-0261.fa,50.0,0.3937007874015748
sequences/prot-0571.fa,sequences/prot-0711.fa,78.0,0.3263598326359833
sequences/prot-0915.fa,sequences/prot-0407.fa,42.0,0.45652173913043476
sequences/prot-0791.fa,sequences/prot-0245.fa,75.0,0.5474452554744526
sequences/prot-0821.fa,sequences/prot-0591.fa,59.0,0.25
