#gap_opening=-7
#gap_extension=-3
#fasta1,fasta2,score,norm_score
sequences/prot-0098.fa,sequences/prot-0102.fa,26.0,0.6046511627906976
sequences/prot-0065.fa,sequences/prot-0069.fa,28.0,0.3373493975903614
sequences/prot-0166.fa,sequences/prot-0177.fa,22.0,0.2268041237113402
sequences/prot-0031.fa,sequences/prot-0034.fa,33.0,0.3113207547169811
sequences/prot-0170.fa,sequences/prot-0173.fa,25.0,0.2777777777777778
sequences/prot-0047.fa,sequences/prot-0050.fa,31.0,0.256198347107438
sequences/prot-0175.fa,sequences/prot-0178.fa,33.0,0.3626373626373626
sequences/prot-0187.fa,sequences/prot-0190.fa,46.0,0.46
sequences/prot-0004.fa,sequences/prot-0008.fa,25.0,0.176056338028169
sequences/prot-0240.fa,sequences/prot-0242.fa,30.0,0.2912621359223301
sequences/prot-0077.fa,sequences/prot-0082.fa,61.0,0.41216216216216217
sequences/prot-0326.fa,sequences/prot-0327.fa,69.0,0.696969696969697
sequences/prot-0298.fa,sequences/prot-0300.fa,29.0,0.22137404580152673
sequences/prot-0357.fa,sequences/prot-0360.fa,31.0,0.2080536912751678
sequences/prot-0271.fa,sequences/prot-0275.fa,35.0,0.19337016574585636
sequences/prot-0354.fa,sequences/prot-0355.fa,24.0,0.13714285714285715
sequences/prot-0465.fa,sequences/prot-0466.fa,38.0,0.2111111111111111
sequences/prot-0369.fa,sequences/prot-0370.fa,40.0,0.1606425702811245
sequences/prot-0484.fa,sequences/prot-0485.fa,53.0,0.6794871794871795
sequences/prot-0459.fa,sequences/prot-0461.fa,41.0,0.20918367346938777
sequences/prot-0410.fa,sequences/prot-0412.fa,38.0,0.1532258064516129
sequences/prot-0507.fa,sequences/prot-0509.fa,26.0,0.16455696202531644
sequences/prot-0384.fa,sequences/prot-0392.fa,37.0,0.11974110032362459
sequences/prot-0580.fa,sequences/prot-0615.fa,28.0,0.19310344827586207
sequences/prot-0380.fa,sequences/prot-0384.fa,36.0,0.1125
sequences/prot-0582.fa,sequences/prot-0586.fa,32.0,0.24615384615384617
sequences/prot-0570.fa,sequences/prot-0572.fa,43.0,0.20673076923076922
sequences/prot-0583.fa,sequences/prot-0598.fa,37.0,0.24666666666666667
sequences/prot-0124.fa,sequences/prot-0125.fa,43.0,0.14675767918088736
sequences/prot-0584.fa,sequences/prot-0611.fa,29.0,0.15508021390374332
sequences/prot-0586.fa,sequences/prot-0590.fa,37.0,0.2846153846153846
sequences/prot-0590.fa,sequences/prot-0610.fa,42.0,0.3652173913043478
sequences/prot-0533.fa,sequences/prot-0534.fa,43.0,0.13522012578616352
sequences/prot-0594.fa,sequences/prot-0596.fa,32.0,0.19631901840490798
sequences/prot-0597.fa,sequences/prot-0621.fa,29.0,0.2396694214876033
sequences/prot-0595.fa,sequences/prot-0620.fa,29.0,0.1686046511627907
sequences/prot-0587.fa,sequences/prot-0606.fa,35.0,0.17766497461928935
sequences/prot-0600.fa,sequences/prot-0605.fa,30.0,0.23809523809523808
sequences/prot-0602.fa,sequences/prot-0616.fa,31.0,0.26495726495726496
sequences/prot-0605.fa,sequences/prot-0615.fa,35.0,0.2777777777777778
sequences/prot-0614.fa,sequences/prot-0616.fa,96.0,0.75
sequences/prot-0829.fa,sequences/prot-0832.fa,41.0,0.9761904761904762
sequences/prot-0860.fa,sequences/prot-0862.fa,31.0,0.7045454545454546
sequences/prot-0589.fa,sequences/prot-0591.fa,35.0,0.1483050847457627
sequences/prot-0659.fa,sequences/prot-0661.fa,31.0,0.24031007751937986
sequences/prot-0592.fa,sequences/prot-0601.fa,36.0,0.14937759336099585
sequences/prot-0609.fa,sequences/prot-0611.fa,44.0,0.23529411764705882
sequences/prot-0776.fa,sequences/prot-0779.fa,243.0,1.5576923076923077
sequences/prot-0361.fa,sequences/prot-0364.fa,44.0,0.14285714285714285
sequences/prot-0735.fa,sequences/prot-0736.fa,47.0,0.15112540192926044
