#gap_opening=-7
#gap_extension=-3
#fasta1,fasta2,score,norm_score
sequences/prot-0056.fa,sequences/prot-0826.fa,25.871326446533203,0.5072809107163373
sequences/prot-0093.fa,sequences/prot-0091.fa,31.445777893066406,0.48378119835486777
sequences/prot-0148.fa,sequences/prot-0369.fa,24.25335121154785,0.7823661681144468
sequences/prot-0035.fa,sequences/prot-0071.fa,30.51702308654785,0.3814627885818481
sequences/prot-0186.fa,sequences/prot-0014.fa,20.684062957763672,0.5171015739440918
sequences/prot-0018.fa,sequences/prot-0198.fa,29.45486068725586,0.34249838008437045
sequences/prot-0166.fa,sequences/prot-0839.fa,26.847612380981445,0.3398431946959677
sequences/prot-0228.fa,sequences/prot-0121.fa,22.80628204345703,0.4852400434778092
sequences/prot-0110.fa,sequences/prot-0613.fa,27.001359939575195,0.2755240810160734
sequences/prot-0244.fa,sequences/prot-0817.fa,28.58635139465332,0.2916974632107482
sequences/prot-0326.fa,sequences/prot-0712.fa,28.794694900512695,0.2908555040455828
sequences/prot-0346.fa,sequences/prot-0063.fa,23.134519577026367,0.45361803092208564
sequences/prot-0363.fa,sequences/prot-0345.fa,29.851274490356445,1.4925637245178223
sequences/prot-0305.fa,sequences/prot-0785.fa,32.70659637451172,0.2703024493761299
sequences/prot-0075.fa,sequences/prot-0561.fa,30.111568450927734,0.19941436060217044
sequences/prot-0286.fa,sequences/prot-0641.fa,31.01250648498535,0.3070545196533203
sequences/prot-0131.fa,sequences/prot-0547.fa,29.9129581451416,0.19941972096761068
sequences/prot-0431.fa,sequences/prot-0093.fa,31.902780532836914,0.35447533925374347
sequences/prot-0262.fa,sequences/prot-0540.fa,29.406024932861328,0.17714472851121282
sequences/prot-0486.fa,sequences/prot-0314.fa,27.202987670898438,0.344341616087322
sequences/prot-0206.fa,sequences/prot-0313.fa,34.583683013916016,0.2305578867594401
sequences/prot-0414.fa,sequences/prot-0903.fa,32.53241729736328,0.4396272607751795
sequences/prot-0552.fa,sequences/prot-0460.fa,26.498872756958008,0.30458474433285065
sequences/prot-0446.fa,sequences/prot-0424.fa,30.03211212158203,0.17161206926618303
sequences/prot-0503.fa,sequences/prot-0454.fa,28.565853118896484,0.1842958265735257
sequences/prot-0469.fa,sequences/prot-0609.fa,31.964563369750977,0.1446360333472895
sequences/prot-0397.fa,sequences/prot-0470.fa,33.00569534301758,0.1358259067613892
sequences/prot-0380.fa,sequences/prot-0553.fa,34.019168853759766,0.1790482571250514
sequences/prot-0595.fa,sequences/prot-0503.fa,30.860013961791992,0.19909686426962575
sequences/prot-0520.fa,sequences/prot-0088.fa,29.91115379333496,0.22832941826973252
sequences/prot-0682.fa,sequences/prot-0873.fa,31.14240264892578,0.8650667402479384
sequences/prot-0665.fa,sequences/prot-0100.fa,28.523971557617188,0.4194701699649586
sequences/prot-0648.fa,sequences/prot-0022.fa,26.57454490661621,0.36403486173446864
sequences/prot-0750.fa,sequences/prot-0875.fa,28.974756240844727,0.7831015200228304
sequences/prot-0734.fa,sequences/prot-0108.fa,30.42190933227539,0.44738101959228516
sequences/prot-0699.fa,sequences/prot-0760.fa,27.67880630493164,0.22687546151583313
sequences/prot-0616.fa,sequences/prot-0819.fa,30.691614151000977,0.23977823555469513
sequences/prot-0716.fa,sequences/prot-0710.fa,29.414920806884766,0.2674083709716797
sequences/prot-0536.fa,sequences/prot-0452.fa,30.662748336791992,0.13567587759642474
sequences/prot-0843.fa,sequences/prot-0026.fa,18.95388412475586,0.315898068745931
sequences/prot-0772.fa,sequences/prot-0886.fa,32.10870361328125,0.6831639066655585
sequences/prot-0631.fa,sequences/prot-0386.fa,30.53887176513672,0.3084734521730982
sequences/prot-0878.fa,sequences/prot-0524.fa,23.690279006958008,0.9111645771906927
sequences/prot-0900.fa,sequences/prot-0264.fa,23.526451110839844,0.5738158807521914
sequences/prot-0860.fa,sequences/prot-0510.fa,24.839731216430664,0.4139955202738444
sequences/prot-0571.fa,sequences/prot-0711.fa,33.509376525878906,0.14020659634258956
sequences/prot-0805.fa,sequences/prot-0261.fa,31.803064346313477,0.2504178294985313
sequences/prot-0915.fa,sequences/prot-0407.fa,27.378921508789062,0.29759697292162024
sequences/prot-0791.fa,sequences/prot-0245.fa,30.491037368774414,0.22256231656039718
sequences/prot-0821.fa,sequences/prot-0591.fa,34.940067291259766,0.14805113259008376
