#gap_opening=-7
#gap_extension=-3
#fasta1,fasta2,score,norm_score
sequences/prot-0056.fa,sequences/prot-0826.fa,18.0,0.35294117647058826
sequences/prot-0093.fa,sequences/prot-0091.fa,34.0,0.5230769230769231
sequences/prot-0035.fa,sequences/prot-0071.fa,23.0,0.2875
sequences/prot-0148.fa,sequences/prot-0369.fa,18.0,0.5806451612903226
sequences/prot-0186.fa,sequences/prot-0014.fa,16.0,0.4
sequences/prot-0166.fa,sequences/prot-0839.fa,18.0,0.22784810126582278
sequences/prot-0018.fa,sequences/prot-0198.fa,29.0,0.3372093023255814
sequences/prot-0228.fa,sequences/prot-0121.fa,15.0,0.3191489361702128
sequences/prot-0110.fa,sequences/prot-0613.fa,27.0,0.2755102040816326
sequences/prot-0244.fa,sequences/prot-0817.fa,20.0,0.20408163265306123
sequences/prot-0326.fa,sequences/prot-0712.fa,24.0,0.24242424242424243
sequences/prot-0346.fa,sequences/prot-0063.fa,29.0,0.5686274509803921
sequences/prot-0363.fa,sequences/prot-0345.fa,27.0,1.35
sequences/prot-0305.fa,sequences/prot-0785.fa,29.0,0.2396694214876033
sequences/prot-0075.fa,sequences/prot-0561.fa,28.0,0.18543046357615894
sequences/prot-0286.fa,sequences/prot-0641.fa,42.0,0.4158415841584158
sequences/prot-0131.fa,sequences/prot-0547.fa,42.0,0.28
sequences/prot-0431.fa,sequences/prot-0093.fa,24.0,0.26666666666666666
sequences/prot-0262.fa,sequences/prot-0540.fa,28.0,0.1686746987951807
sequences/prot-0206.fa,sequences/prot-0313.fa,39.0,0.26
sequences/prot-0414.fa,sequences/prot-0903.fa,28.0,0.3783783783783784
sequences/prot-0486.fa,sequences/prot-0314.fa,24.0,0.3037974683544304
sequences/prot-0552.fa,sequences/prot-0460.fa,32.0,0.367816091954023
sequences/prot-0446.fa,sequences/prot-0424.fa,42.0,0.24
sequences/prot-0503.fa,sequences/prot-0454.fa,29.0,0.1870967741935484
sequences/prot-0380.fa,sequences/prot-0553.fa,28.0,0.14736842105263157
sequences/prot-0397.fa,sequences/prot-0470.fa,44.0,0.18106995884773663
sequences/prot-0469.fa,sequences/prot-0609.fa,34.0,0.15384615384615385
sequences/prot-0595.fa,sequences/prot-0503.fa,31.0,0.2
sequences/prot-0682.fa,sequences/prot-0873.fa,25.0,0.6944444444444444
sequences/prot-0665.fa,sequences/prot-0100.fa,42.0,0.6176470588235294
sequences/prot-0520.fa,sequences/prot-0088.fa,27.0,0.20610687022900764
sequences/prot-0648.fa,sequences/prot-0022.fa,25.0,0.3424657534246575
sequences/prot-0750.fa,sequences/prot-0875.fa,18.0,0.4864864864864865
sequences/prot-0536.fa,sequences/prot-0452.fa,29.0,0.12831858407079647
sequences/prot-0734.fa,sequences/prot-0108.fa,22.0,0.3235294117647059
sequences/prot-0616.fa,sequences/prot-0819.fa,28.0,0.21875
sequences/prot-0699.fa,sequences/prot-0760.fa,29.0,0.23770491803278687
sequences/prot-0716.fa,sequences/prot-0710.fa,24.0,0.21818181818181817
sequences/prot-0631.fa,sequences/prot-0386.fa,36.0,0.36363636363636365
sequences/prot-0843.fa,sequences/prot-0026.fa,28.0,0.4666666666666667
sequences/prot-0772.fa,sequences/prot-0886.fa,23.0,0.48936170212765956
sequences/prot-0878.fa,sequences/prot-0524.fa,15.0,0.5769230769230769
sequences/prot-0900.fa,sequences/prot-0264.fa,29.0,0.7073170731707317
sequences/prot-0860.fa,sequences/prot-0510.fa,21.0,0.35
sequences/prot-0805.fa,sequences/prot-0261.fa,31.0,0.2440944881889764
sequences/prot-0571.fa,sequences/prot-0711.fa,51.0,0.21338912133891214
sequences/prot-0915.fa,sequences/prot-0407.fa,25.0,0.2717391304347826
sequences/prot-0791.fa,sequences/prot-0245.fa,29.0,0.2116788321167883
sequences/prot-0821.fa,sequences/prot-0591.fa,34.0,0.1440677966101695
