#gap_opening=-7
#gap_extension=-3
#fasta1,fasta2,score,norm_score
sequences/prot-0056.fa,sequences/prot-0826.fa,27.523000717163086,0.539666680728688
sequences/prot-0093.fa,sequences/prot-0091.fa,41.865657806396484,0.6440870431753305
sequences/prot-0148.fa,sequences/prot-0369.fa,28.738096237182617,0.9270353624897618
sequences/prot-0035.fa,sequences/prot-0071.fa,30.164974212646484,0.37706217765808103
sequences/prot-0186.fa,sequences/prot-0014.fa,22.928543090820312,0.5732135772705078
sequences/prot-0018.fa,sequences/prot-0198.fa,35.84242248535156,0.4167723544808321
sequences/prot-0166.fa,sequences/prot-0839.fa,29.776084899902344,0.3769124670873714
sequences/prot-0228.fa,sequences/prot-0121.fa,25.292320251464844,0.5381344734354222
sequences/prot-0110.fa,sequences/prot-0613.fa,37.14949035644531,0.37907643220862564
sequences/prot-0244.fa,sequences/prot-0817.fa,26.408527374267578,0.26947476912517937
sequences/prot-0326.fa,sequences/prot-0712.fa,32.17860794067383,0.3250364438451902
sequences/prot-0346.fa,sequences/prot-0063.fa,41.66298294067383,0.8169212341308594
sequences/prot-0363.fa,sequences/prot-0345.fa,35.632625579833984,1.7816312789916993
sequences/prot-0305.fa,sequences/prot-0785.fa,42.18162536621094,0.34860847410091683
sequences/prot-0075.fa,sequences/prot-0561.fa,34.314781188964844,0.22725020654943606
sequences/prot-0131.fa,sequences/prot-0547.fa,39.91010665893555,0.26606737772623695
sequences/prot-0286.fa,sequences/prot-0641.fa,44.32305908203125,0.4388421691290223
sequences/prot-0431.fa,sequences/prot-0093.fa,41.26531219482422,0.4585034688313802
sequences/prot-0262.fa,sequences/prot-0540.fa,39.56864547729492,0.23836533420057182
sequences/prot-0206.fa,sequences/prot-0313.fa,42.77175521850586,0.28514503479003905
sequences/prot-0486.fa,sequences/prot-0314.fa,29.288549423217773,0.3707411319394655
sequences/prot-0414.fa,sequences/prot-0903.fa,41.255859375,0.5575116131756757
sequences/prot-0552.fa,sequences/prot-0460.fa,42.3449821472168,0.48672393272662984
sequences/prot-0446.fa,sequences/prot-0424.fa,41.86145782470703,0.23920833042689732
sequences/prot-0503.fa,sequences/prot-0454.fa,36.613807678222656,0.2362181140530494
sequences/prot-0380.fa,sequences/prot-0553.fa,42.62660598754883,0.22435055782920435
sequences/prot-0469.fa,sequences/prot-0609.fa,45.32417297363281,0.20508675553680006
sequences/prot-0397.fa,sequences/prot-0470.fa,43.53843688964844,0.1791705221796232
sequences/prot-0595.fa,sequences/prot-0503.fa,41.71696472167969,0.2691417078818044
sequences/prot-0682.fa,sequences/prot-0873.fa,32.55447769165039,0.9042910469902886
sequences/prot-0520.fa,sequences/prot-0088.fa,43.93160629272461,0.3353557732269054
sequences/prot-0648.fa,sequences/prot-0022.fa,27.516008377075195,0.3769316216037698
sequences/prot-0665.fa,sequences/prot-0100.fa,42.2593879699707,0.6214615877936868
sequences/prot-0750.fa,sequences/prot-0875.fa,24.883092880249023,0.6725160237905141
sequences/prot-0616.fa,sequences/prot-0819.fa,41.76547622680664,0.3262927830219269
sequences/prot-0734.fa,sequences/prot-0108.fa,31.749338150024414,0.4669020316180061
sequences/prot-0536.fa,sequences/prot-0452.fa,45.4525260925293,0.2011173720908376
sequences/prot-0716.fa,sequences/prot-0710.fa,39.746341705322266,0.36133037913929333
sequences/prot-0699.fa,sequences/prot-0760.fa,34.68195343017578,0.2842783068047195
sequences/prot-0843.fa,sequences/prot-0026.fa,34.38337326049805,0.5730562210083008
sequences/prot-0772.fa,sequences/prot-0886.fa,28.89842987060547,0.6148602100128823
sequences/prot-0631.fa,sequences/prot-0386.fa,41.333412170410156,0.4175092138425268
sequences/prot-0878.fa,sequences/prot-0524.fa,23.139097213745117,0.8899652774517353
sequences/prot-0900.fa,sequences/prot-0264.fa,40.38890075683594,0.9850951404106326
sequences/prot-0860.fa,sequences/prot-0510.fa,23.606739044189453,0.3934456507364909
sequences/prot-0571.fa,sequences/prot-0711.fa,49.8641242980957,0.20863650333931258
sequences/prot-0805.fa,sequences/prot-0261.fa,42.510746002197266,0.33473028348186823
sequences/prot-0791.fa,sequences/prot-0245.fa,42.259193420410156,0.3084612658424099
sequences/prot-0915.fa,sequences/prot-0407.fa,37.84275817871094,0.41133432802946673
sequences/prot-0821.fa,sequences/prot-0591.fa,43.42665481567383,0.1840112492189569
